Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2008-08-22,5.88,6.0,5.7,5.81,16999300.0,0.0,1.0,5.88,6.0,5.7,5.81,16999300.0
2008-08-25,5.93,6.18,5.82,5.93,24523700.0,0.0,1.0,5.93,6.18,5.82,5.93,24523700.0
2008-08-26,5.98,6.02,5.87,5.93,17470900.0,0.0,1.0,5.98,6.02,5.87,5.93,17470900.0
2008-08-27,5.91,6.14,5.9,6.07,14544200.0,0.0,1.0,5.91,6.14,5.9,6.07,14544200.0
2008-08-28,6.14,6.25,6.1,6.25,11440500.0,0.0,1.0,6.14,6.25,6.1,6.25,11440500.0
2008-08-29,6.14,6.35,6.1,6.29,16257000.0,0.0,1.0,6.14,6.35,6.1,6.29,16257000.0
2008-09-02,6.37,6.47,6.15,6.34,25162700.0,0.0,1.0,6.37,6.47,6.15,6.34,25162700.0
2008-09-03,6.34,6.45,6.07,6.15,24977100.0,0.0,1.0,6.34,6.45,6.07,6.15,24977100.0
2008-09-04,6.12,6.18,5.77,5.84,24817600.0,0.0,1.0,6.12,6.18,5.77,5.84,24817600.0
2008-09-05,5.63,5.99,5.34,5.96,23031100.0,0.0,1.0,5.63,5.99,5.34,5.96,23031100.0
2008-09-08,6.23,6.3,5.93,6.07,19520700.0,0.0,1.0,6.23,6.3,5.93,6.07,19520700.0
2008-09-09,6.07,6.1,5.62,5.77,21407100.0,0.0,1.0,6.07,6.1,5.62,5.77,21407100.0
2008-09-10,5.82,5.88,5.61,5.78,15144100.0,0.0,1.0,5.82,5.88,5.61,5.78,15144100.0
2008-09-11,5.61,5.85,5.51,5.71,17954900.0,0.0,1.0,5.61,5.85,5.51,5.71,17954900.0
2008-09-12,5.7,5.84,5.6092,5.75,22589800.0,0.0,1.0,5.7,5.84,5.6092,5.75,22589800.0
2008-09-15,5.31,5.63,5.18,5.18,16281500.0,0.0,1.0,5.31,5.63,5.18,5.18,16281500.0
2008-09-16,4.96,5.27,4.8,5.26,24720700.0,0.0,1.0,4.96,5.27,4.8,5.26,24720700.0
2008-09-17,5.13,5.29,4.85,4.9,25876500.0,0.0,1.0,5.13,5.29,4.85,4.9,25876500.0
2008-09-18,4.98,5.39,4.8,5.3,31008100.0,0.0,1.0,4.98,5.39,4.8,5.3,31008100.0
2008-09-19,5.63,5.68,5.23,5.42,21878300.0,0.0,1.0,5.63,5.68,5.23,5.42,21878300.0
2008-09-22,5.4,5.42,4.96,4.99,14714600.0,0.0,1.0,5.4,5.42,4.96,4.99,14714600.0
